x,y,height
56,77,4
56,84,7
56,85,5
56,95,10
56,96,9
56,97,7
56,99,10
56,100,8
56,101,8
56,102,9
56,103,8
56,104,10
56,105,8
56,106,9
56,107,4
56,108,4
56,112,4
56,115,11
56,119,4
56,120,10
56,121,11
57,10,12
57,11,9
57,12,7
57,25,4
57,26,7
57,27,7
57,29,4
57,30,7
57,31,5
57,34,9
57,35,4
57,37,10
57,38,4
57,42,4
57,43,9
57,45,8
57,46,14
57,47,4
57,51,8
57,52,12
57,53,11
57,55,8
57,56,8
57,70,10
57,71,9
57,74,10
57,75,5
57,82,5
57,83,5
57,84,7
57,85,8
57,95,11
57,96,9
57,97,7
57,99,7
57,100,7
57,101,9
57,102,8
57,103,8
57,104,4
57,106,4
57,112,4
57,115,11
57,120,12
57,121,12
57,125,5
57,127,5
58,10,10
58,11,12
58,12,12
58,13,8
58,18,4
58,19,9
58,20,4
58,29,5
58,34,10
58,35,9
58,37,8
58,40,4
58,42,9
58,43,10
58,44,7
58,45,8
58,46,13
58,47,4
58,51,10
58,52,12
58,55,9
58,56,8
58,66,4
58,67,4
58,69,7
58,70,8
58,71,7
58,74,9
58,75,7
58,82,7
58,83,7
58,88,4
58,89,7
58,115,12
58,116,4
58,121,8
58,125,4
58,127,7
59,10,4
59,11,5
59,12,13
59,13,12
59,14,4
59,15,9
59,19,4
59,20,8
59,22,7
59,23,7
59,34,10
59,35,8
59,37,9
59,40,4
59,42,9
59,43,9
59,45,3
59,46,14
59,47,8
59,51,3
59,52,3
59,55,9
59,56,7
59,65,8
59,66,8
59,67,10
59,68,11
59,69,7
59,70,5
59,71,7
59,74,9
59,75,9
59,79,4
59,80,7
59,88,7
59,89,8
59,90,5
59,91,4
59,104,5
59,105,4
59,106,7
59,107,4
59,108,7
59,115,12
59,121,10
59,122,8
60,12,5
60,13,7
60,14,8
60,15,8
60,16,9
60,21,9
60,22,9
60,23,9
60,24,9
60,29,4
60,34,9
60,35,10
60,45,7
60,46,15
60,47,8
60,50,4
60,51,13
60,52,11
60,55,7
60,56,8
60,74,11
60,75,10
60,86,10
60,89,9
60,90,7
60,103,4
60,104,9
60,105,8
60,106,7
60,107,7
60,108,8
60,111,9
